,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha_cere,param_alpha_cor,param_lambda_cere,param_lambda_cor,param_rank,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
95,203.82138991355896,45.00190860712404,0.10984611511230469,0.01187655091228696,1,0.1,1000,1000,1,"{'alpha_cere': 1, 'alpha_cor': 0.1, 'lambda_cere': 1000, 'lambda_cor': 1000, 'rank': 1}",-0.13386016687841998,-0.10570070404841865,-0.1650326760770979,-0.13486451566797886,0.024232584998596558,251
96,432.2306402524312,239.36807272350322,0.10478893915812175,0.006227028956043155,1,1,0.1,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 1, 'lambda_cere': 0.1, 'lambda_cor': 0.1, 'rank': 1}",-0.13080010180975565,-0.10263710732270029,-0.16035162718834137,-0.13126294544026576,0.023564126958862668,9
97,609.8309226830801,85.33042948027884,0.12382038434346516,0.022785860632324125,1,1,0.1,1,1,"{'alpha_cere': 1, 'alpha_cor': 1, 'lambda_cere': 0.1, 'lambda_cor': 1, 'rank': 1}",-0.1310460355220055,-0.10260154846500856,-0.16054908365494538,-0.1313988892139865,0.02365829788105645,19
98,715.9029293855032,41.66769125882643,0.12351465225219727,0.02670595691268739,1,1,0.1,100,1,"{'alpha_cere': 1, 'alpha_cor': 1, 'lambda_cere': 0.1, 'lambda_cor': 100, 'rank': 1}",-0.1322112850083802,-0.10397754968672177,-0.16298389129066426,-0.13305757532858875,0.024096669795497298,103
99,603.729730129242,100.64536543869418,0.10884730021158855,0.002810870992061485,1,1,0.1,1000,1,"{'alpha_cere': 1, 'alpha_cor': 1, 'lambda_cere': 0.1, 'lambda_cor': 1000, 'rank': 1}",-0.1324441740912162,-0.10451267920490502,-0.16500971554183816,-0.13398885627931978,0.024721952237970413,164
100,282.1219352086385,74.72648080347594,0.1324481169382731,0.014158652571720635,1,1,1,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 1, 'lambda_cere': 1, 'lambda_cor': 0.1, 'rank': 1}",-0.13092646921716944,-0.10259506195145104,-0.16014516430809578,-0.1312222318255721,0.02349566168402823,4
101,364.6499906380971,13.309594209166045,0.11525956789652507,0.006960081731262471,1,1,1,1,1,"{'alpha_cere': 1, 'alpha_cor': 1, 'lambda_cere': 1, 'lambda_cor': 1, 'rank': 1}",-0.13122562484586658,-0.10265689818183328,-0.16035091019295486,-0.13141114440688492,0.02355384708302093,23
102,380.5451880296071,20.094434447604023,0.11382587750752766,0.01258282157683019,1,1,1,100,1,"{'alpha_cere': 1, 'alpha_cor': 1, 'lambda_cere': 1, 'lambda_cor': 100, 'rank': 1}",-0.13254141521196444,-0.10403477118651183,-0.1621563925299036,-0.13291085964279328,0.023729490566055233,97
103,360.9111752510071,43.6135194911533,0.10704803466796875,0.0028361371133820406,1,1,1,1000,1,"{'alpha_cere': 1, 'alpha_cor': 1, 'lambda_cere': 1, 'lambda_cor': 1000, 'rank': 1}",-0.13275445183961485,-0.1043578695758059,-0.16369487417369435,-0.13360239852970504,0.024231649948698433,128
104,187.19615038235983,25.67375229123499,0.11434086163838704,0.004825673120451617,1,1,100,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 1, 'lambda_cere': 100, 'lambda_cor': 0.1, 'rank': 1}",-0.13240433632938645,-0.1039105992948613,-0.16099738314543696,-0.1324374395898949,0.023305593670046667,75
105,200.81153440475464,17.954038690122363,0.11718098322550456,0.008110020839605669,1,1,100,1,1,"{'alpha_cere': 1, 'alpha_cor': 1, 'lambda_cere': 100, 'lambda_cor': 1, 'rank': 1}",-0.13295920417708967,-0.10466510806022658,-0.1620335225440517,-0.133219278260456,0.02342127912808661,112
106,188.74636284510294,28.797671883915168,0.11502385139465332,0.01125357869604594,1,1,100,100,1,"{'alpha_cere': 1, 'alpha_cor': 1, 'lambda_cere': 100, 'lambda_cor': 100, 'rank': 1}",-0.1339775596785045,-0.10559148277023613,-0.163898122601586,-0.13448905501677555,0.02380633364907322,209
107,161.2684190273285,20.995246144712713,0.12534666061401367,0.0058655939918975325,1,1,100,1000,1,"{'alpha_cere': 1, 'alpha_cor': 1, 'lambda_cere': 100, 'lambda_cor': 1000, 'rank': 1}",-0.13392304907858324,-0.10571361385877065,-0.16481378117615128,-0.13481681470450171,0.02413581787829244,242
108,150.66379459698996,30.244939748397965,0.11733094851175944,0.005253782696647849,1,1,1000,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 1, 'lambda_cere': 1000, 'lambda_cor': 0.1, 'rank': 1}",-0.13357689049295474,-0.10516996374304839,-0.16334117619957123,-0.13402934347852477,0.0237504529773447,166
109,183.1563799381256,7.92858897477491,0.10629113515218098,0.003096430748725706,1,1,1000,1,1,"{'alpha_cere': 1, 'alpha_cor': 1, 'lambda_cere': 1000, 'lambda_cor': 1, 'rank': 1}",-0.13425594120782572,-0.10544325383534282,-0.16457500921229484,-0.13475806808515448,0.02414304899331794,231
110,153.43759655952454,56.72322169762999,0.11406874656677246,0.0051114311939328815,1,1,1000,100,1,"{'alpha_cere': 1, 'alpha_cor': 1, 'lambda_cere': 1000, 'lambda_cor': 100, 'rank': 1}",-0.13434028464475684,-0.10521524172395454,-0.1670389430396632,-0.13553148980279153,0.02525347155527844,284
111,183.07302459081015,45.823595122212325,0.12214072545369466,0.014498454158927965,1,1,1000,1000,1,"{'alpha_cere': 1, 'alpha_cor': 1, 'lambda_cere': 1000, 'lambda_cor': 1000, 'rank': 1}",-0.13381774956681572,-0.10503506770734297,-0.1681097215335863,-0.13565417960258166,0.025782841132328115,302
112,428.0562969843547,18.692065019891817,0.11895004908243816,0.009357262393925616,1,10,0.1,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 10, 'lambda_cere': 0.1, 'lambda_cor': 0.1, 'rank': 1}",-0.1309511314895577,-0.10261732658927847,-0.1601164273127666,-0.13122829513053424,0.023474727698319424,5
113,427.44404649734497,17.199985356332636,0.12240012486775716,0.010940375120012294,1,10,0.1,1,1,"{'alpha_cere': 1, 'alpha_cor': 10, 'lambda_cere': 0.1, 'lambda_cor': 1, 'rank': 1}",-0.13100500973808998,-0.10262697795924344,-0.16011389007170748,-0.13124862592301365,0.023469565791903194,6
114,305.0935898621877,46.20595276532429,0.10813117027282715,0.004684539929542642,1,10,0.1,100,1,"{'alpha_cere': 1, 'alpha_cor': 10, 'lambda_cere': 0.1, 'lambda_cor': 100, 'rank': 1}",-0.13213399099615172,-0.10348591938907839,-0.16136154185400517,-0.13232715074641177,0.023628018705801026,71
115,390.019948720932,32.41479399799255,0.10905615488688152,0.004991684949161708,1,10,0.1,1000,1,"{'alpha_cere': 1, 'alpha_cor': 10, 'lambda_cere': 0.1, 'lambda_cor': 1000, 'rank': 1}",-0.1326534409962606,-0.10413882420392462,-0.16212332074043062,-0.13297186198020527,0.023673142357114055,99
116,296.47982358932495,9.04121693578233,0.12105258305867513,0.005387197084224402,1,10,1,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 10, 'lambda_cere': 1, 'lambda_cor': 0.1, 'rank': 1}",-0.13135853062696615,-0.10276999187756639,-0.15992888338870223,-0.13135246863107827,0.023335020137928528,14
117,249.7309571901957,50.03706773321473,0.11436120669047038,0.008708023983878724,1,10,1,1,1,"{'alpha_cere': 1, 'alpha_cor': 10, 'lambda_cere': 1, 'lambda_cor': 1, 'rank': 1}",-0.1314530258776053,-0.10281484808310187,-0.15998950388742775,-0.1314191259493783,0.023341467798600184,27
118,218.98753547668457,30.452922692508412,0.10769009590148926,0.002158244870828653,1,10,1,100,1,"{'alpha_cere': 1, 'alpha_cor': 10, 'lambda_cere': 1, 'lambda_cor': 100, 'rank': 1}",-0.13270353066645035,-0.10425041060781162,-0.16160040691776092,-0.13285144939734098,0.023413271580466362,94
119,221.53665693600973,6.899156781225379,0.11640111605326335,0.015017130549409431,1,10,1,1000,1,"{'alpha_cere': 1, 'alpha_cor': 10, 'lambda_cere': 1, 'lambda_cor': 1000, 'rank': 1}",-0.13303041406048985,-0.10481603174765079,-0.16226672864475364,-0.13337105815096476,0.023455385625878154,125
120,98.99159399668376,27.486929967450664,0.11565828323364258,0.005918467617145431,1,10,100,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 10, 'lambda_cere': 100, 'lambda_cor': 0.1, 'rank': 1}",-0.1334425751193519,-0.10509875188945172,-0.16297336522343134,-0.13383823074407833,0.023628868285347424,139
121,134.1844871044159,37.15218259678606,0.11767466862996419,0.0042243706631589556,1,10,100,1,1,"{'alpha_cere': 1, 'alpha_cor': 10, 'lambda_cere': 100, 'lambda_cor': 1, 'rank': 1}",-0.13357727442971692,-0.10517085072160426,-0.1633417664873582,-0.1340299638795598,0.023750334117791684,168
122,142.75503381093344,34.48067714789784,0.1212468942006429,0.011547428544253857,1,10,100,100,1,"{'alpha_cere': 1, 'alpha_cor': 10, 'lambda_cere': 100, 'lambda_cor': 100, 'rank': 1}",-0.13469067546589758,-0.10547225547908097,-0.16570169232117804,-0.13528820775538553,0.024592194550395803,270
123,111.5006841023763,25.43833617410734,0.11687318483988444,0.01015156630305231,1,10,100,1000,1,"{'alpha_cere': 1, 'alpha_cor': 10, 'lambda_cere': 100, 'lambda_cor': 1000, 'rank': 1}",-0.13434096050599617,-0.10521522760939458,-0.16703883918506984,-0.1355316757668202,0.025253423387589274,285
124,263.4303602377574,63.64445882416097,0.11397981643676758,0.004315471740320203,1,10,1000,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 10, 'lambda_cere': 1000, 'lambda_cor': 0.1, 'rank': 1}",-0.13397491121066607,-0.10560323013905037,-0.16415742538999656,-0.134578522246571,0.023908460219254073,217
125,350.2351110776265,40.28748847230404,0.12106545766194661,0.011056954296575968,1,10,1000,1,1,"{'alpha_cere': 1, 'alpha_cor': 10, 'lambda_cere': 1000, 'lambda_cor': 1, 'rank': 1}",-0.13396142263837885,-0.10560115982481243,-0.16454724449276778,-0.13470327565198636,0.024070354987560796,228
126,729.4879359404246,660.8021626263301,0.11944206555684407,0.009584876832659225,1,10,1000,100,1,"{'alpha_cere': 1, 'alpha_cor': 10, 'lambda_cere': 1000, 'lambda_cor': 100, 'rank': 1}",-0.13575943478220864,-0.10844588731911207,-0.16681783633476202,-0.13700771947869425,0.023846589818868152,354
127,568.6441002686819,181.02699242981126,0.11902689933776855,0.0069397365695652346,1,10,1000,1000,1,"{'alpha_cere': 1, 'alpha_cor': 10, 'lambda_cere': 1000, 'lambda_cor': 1000, 'rank': 1}",-0.13647113735968996,-0.10902015403016208,-0.1650037115233319,-0.136831667637728,0.022856613396838407,350
128,255.213481426239,13.076220890525288,0.11965902646382649,0.009242036372555853,1,100,0.1,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 100, 'lambda_cere': 0.1, 'lambda_cor': 0.1, 'rank': 1}",-0.13151302076573587,-0.1029003812670107,-0.1599681276326088,-0.1314605098884518,0.023297839482896737,34
129,240.8370739618937,13.448618769261314,0.1133870283762614,0.007933462258175723,1,100,0.1,1,1,"{'alpha_cere': 1, 'alpha_cor': 100, 'lambda_cere': 0.1, 'lambda_cor': 1, 'rank': 1}",-0.13152514448636732,-0.10290792325359933,-0.15997611427484681,-0.13146972733827114,0.023298024378397772,37
130,260.43599637349445,14.021017946952854,0.11136992772420247,0.0057347453188772044,1,100,0.1,100,1,"{'alpha_cere': 1, 'alpha_cor': 100, 'lambda_cere': 0.1, 'lambda_cor': 100, 'rank': 1}",-0.132152793639048,-0.1034852689994103,-0.16069123557318596,-0.13210976607054808,0.02335425787643762,50
131,258.535990635554,11.53646256466642,0.1288324991861979,0.011006543234724766,1,100,0.1,1000,1,"{'alpha_cere': 1, 'alpha_cor': 100, 'lambda_cere': 0.1, 'lambda_cor': 1000, 'rank': 1}",-0.13289958950149663,-0.10451893569117757,-0.1617746357758253,-0.13306438698949982,0.023374832144920622,105
132,153.08630911509195,70.41377580435326,0.12061762809753418,0.016849427282652422,1,100,1,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 100, 'lambda_cere': 1, 'lambda_cor': 0.1, 'rank': 1}",-0.1323196425765233,-0.10377221243606219,-0.16076849552574404,-0.1322867835127765,0.023268646734727845,67
133,172.88685496648154,30.383887145352134,0.11693501472473145,0.002396238878505586,1,100,1,1,1,"{'alpha_cere': 1, 'alpha_cor': 100, 'lambda_cere': 1, 'lambda_cor': 1, 'rank': 1}",-0.13233850632722816,-0.10379300990015984,-0.16079977322074357,-0.13231042981604385,0.02327292213840114,69
134,170.3378837108612,21.980382774565946,0.11860307057698567,0.012290234004207106,1,100,1,100,1,"{'alpha_cere': 1, 'alpha_cor': 100, 'lambda_cere': 1, 'lambda_cor': 100, 'rank': 1}",-0.1330174723242335,-0.10471979065171126,-0.16210307589797154,-0.13328011295797212,0.023427364220647135,120
135,143.96163471539816,9.074936740928676,0.11902570724487305,0.008965011156845159,1,100,1,1000,1,"{'alpha_cere': 1, 'alpha_cor': 100, 'lambda_cere': 1, 'lambda_cor': 1000, 'rank': 1}",-0.13382662925777478,-0.10540984946770146,-0.16318708867891416,-0.1341411891347968,0.02358850784675449,188
136,151.79740810394287,14.737723647909775,0.10605017344156902,0.002037467253179297,1,100,100,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 100, 'lambda_cere': 100, 'lambda_cor': 0.1, 'rank': 1}",-0.13398096035662765,-0.10560711082329703,-0.16410374240328554,-0.1345639378610701,0.02388470743145415,214
137,163.11541374524435,75.97897729448981,0.11479592323303223,0.008393226830263834,1,100,100,1,1,"{'alpha_cere': 1, 'alpha_cor': 100, 'lambda_cere': 100, 'lambda_cor': 1, 'rank': 1}",-0.1339773720166213,-0.10560408973676252,-0.16415740254161537,-0.13457962143166638,0.023908082850424985,219
138,168.69558000564575,55.82695890380219,0.1103050708770752,0.006868614846659011,1,100,100,100,1,"{'alpha_cere': 1, 'alpha_cor': 100, 'lambda_cere': 100, 'lambda_cor': 100, 'rank': 1}",-0.13400683981619632,-0.10575214341564275,-0.16565105979273398,-0.135136681008191,0.02446667736094391,262
139,318.57299025853473,288.73107050524396,0.11616945266723633,0.0060953503836649915,1,100,100,1000,1,"{'alpha_cere': 1, 'alpha_cor': 100, 'lambda_cere': 100, 'lambda_cor': 1000, 'rank': 1}",-0.13442339303009226,-0.10613413782426803,-0.16681784346984752,-0.1357917914414026,0.024792907835089875,306
140,527.0667877991995,148.84141646779383,0.11637012163798015,0.009101132010682285,1,100,1000,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 100, 'lambda_cere': 1000, 'lambda_cor': 0.1, 'rank': 1}",-0.13554261523473726,-0.10789897995588413,-0.16434451989584348,-0.13592870502882162,0.023045412324006538,311
141,489.4397197564443,112.52356040072604,0.1278244654337565,0.007857131610199092,1,100,1000,1,1,"{'alpha_cere': 1, 'alpha_cor': 100, 'lambda_cere': 1000, 'lambda_cor': 1, 'rank': 1}",-0.13555178332429482,-0.10790003320635079,-0.16435545948203142,-0.13593575867089236,0.023049430459952783,312
142,345.77347445487976,88.66110674821846,0.11229348182678223,0.005801984747587991,1,100,1000,100,1,"{'alpha_cere': 1, 'alpha_cor': 100, 'lambda_cere': 1000, 'lambda_cor': 100, 'rank': 1}",-0.13593452096580266,-0.10804416374357029,-0.1648064410249917,-0.13626170857812156,0.02317425754788394,333
143,312.5039417743683,105.82897183300355,0.11559772491455078,0.007658112035980172,1,100,1000,1000,1,"{'alpha_cere': 1, 'alpha_cor': 100, 'lambda_cere': 1000, 'lambda_cor': 1000, 'rank': 1}",-0.13641588939680846,-0.10873041402087238,-0.16566685310230034,-0.13693771883999373,0.023247132486884203,351
144,179.55078601837158,16.201150516123903,0.1070563793182373,0.005430665008256289,1,1000,0.1,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 1000, 'lambda_cere': 0.1, 'lambda_cor': 0.1, 'rank': 1}",-0.1326157671386559,-0.1041268164885847,-0.1611326264999078,-0.1326250700423828,0.023272525413310576,80
145,162.78603251775107,10.872089255561388,0.10992868741353352,0.004589088532939514,1,1000,0.1,1,1,"{'alpha_cere': 1, 'alpha_cor': 1000, 'lambda_cere': 0.1, 'lambda_cor': 1, 'rank': 1}",-0.13261735389071005,-0.10412927079815654,-0.1611363425574367,-0.13262765574876775,0.02327304073011144,81
146,163.10785587628683,16.23948007044536,0.1255918343861898,0.009763871034670505,1,1000,0.1,100,1,"{'alpha_cere': 1, 'alpha_cor': 1000, 'lambda_cere': 0.1, 'lambda_cor': 100, 'rank': 1}",-0.1327590411526017,-0.10433360801472946,-0.16145848030193824,-0.13285037648975648,0.023321220880925,92
147,161.24887688954672,15.24418709302381,0.11103550593058269,0.0009413389576354956,1,1000,0.1,1000,1,"{'alpha_cere': 1, 'alpha_cor': 1000, 'lambda_cere': 0.1, 'lambda_cor': 1000, 'rank': 1}",-0.13338123175859953,-0.10503354796099891,-0.16255009205210122,-0.13365495725723323,0.023481828510323762,132
148,95.0500279267629,7.572105194257535,0.11116528511047363,0.0042430963988854984,1,1000,1,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 1000, 'lambda_cere': 1, 'lambda_cor': 0.1, 'rank': 1}",-0.13350179669739326,-0.1051581742173609,-0.1629889464595443,-0.13388297245809946,0.02361085238828725,145
149,93.91826844215393,11.790746133532949,0.11179709434509277,0.002754591544270762,1,1000,1,1,1,"{'alpha_cere': 1, 'alpha_cor': 1000, 'lambda_cere': 1, 'lambda_cor': 1, 'rank': 1}",-0.13350343010243568,-0.10515856203315488,-0.16299395626074187,-0.13388531613211083,0.023612744921190993,146
150,82.5779640674591,11.582376047105374,0.1193407376607259,0.006111702700376515,1,1000,1,100,1,"{'alpha_cere': 1, 'alpha_cor': 1000, 'lambda_cere': 1, 'lambda_cor': 100, 'rank': 1}",-0.1336493235891847,-0.10523427387067334,-0.1634104573465533,-0.13409801826880377,0.023752446556673565,183
151,84.22511823972066,10.041761659702987,0.11410387357076009,0.002585730331079118,1,1000,1,1000,1,"{'alpha_cere': 1, 'alpha_cor': 1000, 'lambda_cere': 1, 'lambda_cor': 1000, 'rank': 1}",-0.1343282720724429,-0.10548376166935752,-0.16463419240412164,-0.13481540871530737,0.024150518843407177,238
152,215.19198624293008,39.6893357600608,0.11318159103393555,0.009225544279460688,1,1000,100,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 1000, 'lambda_cere': 100, 'lambda_cor': 0.1, 'rank': 1}",-0.1353336668008979,-0.10847507035610283,-0.1643505868212218,-0.13605310799274084,0.02281675600346283,317
153,222.01437751452127,30.136359389182353,0.11494914690653484,0.016965832434974012,1,1000,100,1,1,"{'alpha_cere': 1, 'alpha_cor': 1000, 'lambda_cere': 100, 'lambda_cor': 1, 'rank': 1}",-0.13533510605992546,-0.10847663661048888,-0.16435363443339226,-0.13605512570126888,0.022817369737959538,319
154,217.02752463022867,36.21401389935425,0.1084762414296468,0.002757597166622676,1,1000,100,100,1,"{'alpha_cere': 1, 'alpha_cor': 1000, 'lambda_cere': 100, 'lambda_cor': 100, 'rank': 1}",-0.13544999584761813,-0.10862915479036091,-0.1646131668436609,-0.13623077249387996,0.022862044389839978,331
155,211.48674154281616,50.56219370940804,0.11133726437886556,0.007737775558751399,1,1000,100,1000,1,"{'alpha_cere': 1, 'alpha_cor': 1000, 'lambda_cere': 100, 'lambda_cor': 1000, 'rank': 1}",-0.13573670895791556,-0.10928027094376963,-0.1654696255670418,-0.13682886848957568,0.022952203998409488,348
156,149.92612179120383,23.962672825452987,0.10872125625610352,0.003241714116432045,1,1000,1000,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 1000, 'lambda_cere': 1000, 'lambda_cor': 0.1, 'rank': 1}",-0.1363083365609173,-0.10874700847401943,-0.16494629682468262,-0.13666721395320644,0.022944666737134786,343
157,148.22607851028442,22.248471610188666,0.11367074648539226,0.004787948180059891,1,1000,1000,1,1,"{'alpha_cere': 1, 'alpha_cor': 1000, 'lambda_cere': 1000, 'lambda_cor': 1, 'rank': 1}",-0.13630882167080902,-0.10874809567050872,-0.16494794099673935,-0.1366682861126857,0.022944898702279365,344
158,140.26016728083292,21.640803685727285,0.10488017400105794,0.0006456134859914695,1,1000,1000,100,1,"{'alpha_cere': 1, 'alpha_cor': 1000, 'lambda_cere': 1000, 'lambda_cor': 100, 'rank': 1}",-0.13635526728366743,-0.1088534421747033,-0.16510298737348217,-0.13677056561061762,0.022965658250129944,347
159,126.519704580307,46.15090423353181,0.13265768686930338,0.01751696343689638,1,1000,1000,1000,1,"{'alpha_cere': 1, 'alpha_cor': 1000, 'lambda_cere': 1000, 'lambda_cor': 1000, 'rank': 1}",-0.1364776930987483,-0.109439515073244,-0.16576206706407356,-0.13722642507868862,0.022999679930718803,356
160,923.7306134700775,11.773811875542782,0.11574085553487141,0.011468991111115611,10,0.1,0.1,0.1,1,"{'alpha_cere': 10, 'alpha_cor': 0.1, 'lambda_cere': 0.1, 'lambda_cor': 0.1, 'rank': 1}",-0.13104343426095474,-0.10261561082904908,-0.16064348487619778,-0.13143417665540055,0.023691391563492023,28
161,826.4208806355795,42.929051372291944,0.11266819636027019,0.0020910745860398747,10,0.1,0.1,1,1,"{'alpha_cere': 10, 'alpha_cor': 0.1, 'lambda_cere': 0.1, 'lambda_cor': 1, 'rank': 1}",-0.13161397416727028,-0.10294213132241668,-0.16236697089916421,-0.13230769212961704,0.024265047882898107,68
162,1006.63161389033,16.552881167644653,0.15160123507181802,0.06355928317822096,10,0.1,0.1,100,1,"{'alpha_cere': 10, 'alpha_cor': 0.1, 'lambda_cere': 0.1, 'lambda_cor': 100, 'rank': 1}",-0.13249290613980663,-0.10506301907391573,-0.16644092586948533,-0.1346656170277359,0.02510447988046891,224
163,1012.1139642397562,16.282006840846094,0.11935194333394368,0.012375382082006633,10,0.1,0.1,1000,1,"{'alpha_cere': 10, 'alpha_cor': 0.1, 'lambda_cere': 0.1, 'lambda_cor': 1000, 'rank': 1}",-0.1326873398004382,-0.10509887576969253,-0.1700454484965895,-0.13594388802224008,0.0266141335507185,313
164,732.4080409208933,29.813359332466376,0.10884459813435872,0.005584326616198165,10,0.1,1,0.1,1,"{'alpha_cere': 10, 'alpha_cor': 0.1, 'lambda_cere': 1, 'lambda_cor': 0.1, 'rank': 1}",-0.13104609340114035,-0.10260154392812786,-0.1605490728596076,-0.13139890339629193,0.023658295000354237,20
165,674.6069225470225,44.121890466049855,0.11177595456441243,0.00631675240065134,10,0.1,1,1,1,"{'alpha_cere': 10, 'alpha_cor': 0.1, 'lambda_cere': 1, 'lambda_cor': 1, 'rank': 1}",-0.13164559724015748,-0.10303125720196882,-0.16194849265649675,-0.13220844903287435,0.024056153197695513,55
166,775.9994532267252,11.58237833776702,0.10788591702779134,0.006109470608819917,10,0.1,1,100,1,"{'alpha_cere': 10, 'alpha_cor': 0.1, 'lambda_cere': 1, 'lambda_cor': 100, 'rank': 1}",-0.13244417519504442,-0.10451210420405409,-0.16500974150290595,-0.1339886736340015,0.024722191599948064,163
167,742.6012976169586,33.03802270260728,0.11834239959716797,0.008981848363992653,10,0.1,1,1000,1,"{'alpha_cere': 10, 'alpha_cor': 0.1, 'lambda_cere': 1, 'lambda_cor': 1000, 'rank': 1}",-0.1325658985428391,-0.10456358010888903,-0.16756767409810558,-0.13489905091661122,0.025774168785173752,256
168,242.0396259625753,61.805879564502966,0.11817272504170735,0.014789978874725714,10,0.1,100,0.1,1,"{'alpha_cere': 10, 'alpha_cor': 0.1, 'lambda_cere': 100, 'lambda_cor': 0.1, 'rank': 1}",-0.13190886194047502,-0.10320492755339351,-0.16051353077532682,-0.1318757734230651,0.02339615099326859,45
169,147.8095281124115,82.60004261969031,0.11349042256673177,0.004481894803523573,10,0.1,100,1,1,"{'alpha_cere': 10, 'alpha_cor': 0.1, 'lambda_cere': 100, 'lambda_cor': 1, 'rank': 1}",-0.1326752928425395,-0.10421695100208796,-0.1615798488285222,-0.13282403089104988,0.023418541144668393,89
170,254.00052682558695,27.923184581373004,0.11204393704732259,0.007561901734261719,10,0.1,100,100,1,"{'alpha_cere': 10, 'alpha_cor': 0.1, 'lambda_cere': 100, 'lambda_cor': 100, 'rank': 1}",-0.1331809859215352,-0.10519096266095224,-0.1633439446303297,-0.1339052977376057,0.023746379354726333,150
171,239.1386235555013,27.07204280207968,0.11051583290100098,0.00408416374726019,10,0.1,100,1000,1,"{'alpha_cere': 10, 'alpha_cor': 0.1, 'lambda_cere': 100, 'lambda_cor': 1000, 'rank': 1}",-0.13322674519457336,-0.10538143507982257,-0.1638446281653038,-0.1341509361465666,0.02387644352528763,191
172,173.75607879956564,24.717567979187386,0.1131456693013509,0.0066667044173322944,10,0.1,1000,0.1,1,"{'alpha_cere': 10, 'alpha_cor': 0.1, 'lambda_cere': 1000, 'lambda_cor': 0.1, 'rank': 1}",-0.132958934182871,-0.10466496948159387,-0.1620413339446471,-0.133221745869704,0.023424539870775564,113
173,164.4033822218577,10.891127888611997,0.11502369244893391,0.0073883503442614875,10,0.1,1000,1,1,"{'alpha_cere': 10, 'alpha_cor': 0.1, 'lambda_cere': 1000, 'lambda_cor': 1, 'rank': 1}",-0.13376481738820384,-0.10537396567933387,-0.16312481589122974,-0.13408786631958916,0.02357779245403409,176
174,144.94307009379068,39.86426691289614,0.11435317993164062,0.001697826841273921,10,0.1,1000,100,1,"{'alpha_cere': 10, 'alpha_cor': 0.1, 'lambda_cere': 1000, 'lambda_cor': 100, 'rank': 1}",-0.13392311225950038,-0.10571592780773299,-0.16482036387665705,-0.13481980131463014,0.024137614204149987,243
175,133.1319795449575,5.844772499667302,0.10888322194417317,0.004354771575480023,10,0.1,1000,1000,1,"{'alpha_cere': 10, 'alpha_cor': 0.1, 'lambda_cere': 1000, 'lambda_cor': 1000, 'rank': 1}",-0.13386071987728265,-0.10570083486534763,-0.16503926017222398,-0.13486693830495142,0.024235257183396686,252
176,614.4012022813162,26.361953884576945,0.10959132512410481,0.006511087375487039,10,1,0.1,0.1,1,"{'alpha_cere': 10, 'alpha_cor': 1, 'lambda_cere': 0.1, 'lambda_cor': 0.1, 'rank': 1}",-0.1309294436259647,-0.10265835126121595,-0.16024668102151457,-0.13127815863623174,0.023511630210940472,10
177,551.548003991445,19.343484591027064,0.11059331893920898,0.007525863865074113,10,1,0.1,1,1,"{'alpha_cere': 10, 'alpha_cor': 1, 'lambda_cere': 0.1, 'lambda_cor': 1, 'rank': 1}",-0.13120609322218238,-0.10270091851223369,-0.1604373286141011,-0.13144811344950572,0.023571411967403498,31
178,558.7140146096548,8.441865989341863,0.11634397506713867,0.015766060579727386,10,1,0.1,100,1,"{'alpha_cere': 10, 'alpha_cor': 1, 'lambda_cere': 0.1, 'lambda_cor': 100, 'rank': 1}",-0.1325055332377641,-0.10410818809586242,-0.16235260809940316,-0.13298877647767657,0.023780640002726377,101
179,533.306944767634,20.2169331316923,0.11420551935831706,0.005932103222645515,10,1,0.1,1000,1,"{'alpha_cere': 10, 'alpha_cor': 1, 'lambda_cere': 0.1, 'lambda_cor': 1000, 'rank': 1}",-0.13272701944531579,-0.1044355220575655,-0.16402102814829417,-0.13372785655039182,0.02433597323860624,134
180,468.33525307973224,9.161931915697997,0.11560781796773274,0.007536119787929357,10,1,1,0.1,1,"{'alpha_cere': 10, 'alpha_cor': 1, 'lambda_cere': 1, 'lambda_cor': 0.1, 'rank': 1}",-0.13100501070310794,-0.10262695964591724,-0.16011391519044724,-0.13124862851315747,0.02346958353092675,7
181,442.600314060847,3.0088427023603304,0.11174599329630534,0.005683390627889691,10,1,1,1,1,"{'alpha_cere': 10, 'alpha_cor': 1, 'lambda_cere': 1, 'lambda_cor': 1, 'rank': 1}",-0.13132659669072097,-0.10273311096252301,-0.16034545339570475,-0.13146838701631625,0.023520354001472465,35
