,sn,params,model,trainMode,xname,Rcv,Rnc,Ry,Rp,splits,spIdx,ginni
1207,12,12.0,plsregress,crossed,tesselsWB362,0.21275767406881338,0.2615196827194575,1.0,0.6996324835891851,1,0.006907111436658781,0.42485938739789997
1208,12,13.0,plsregress,crossed,tesselsWB362,0.2118845075867359,0.25268040704264283,1.0,0.6644412446857756,1,0.0069761834102255345,0.42550909919768093
1209,12,14.0,plsregress,crossed,tesselsWB362,0.2096235277790065,0.24380703357515338,1.0,0.6468727279213818,1,0.007289879973495303,0.42854401953134114
1210,12,15.0,plsregress,crossed,tesselsWB362,0.20493437601615855,0.24483623931359133,1.0,0.656529227213554,1,0.00736819202968709,0.4287968459585237
1211,12,16.0,plsregress,crossed,tesselsWB362,0.20466989412803663,0.24416567330933797,1.0,0.657075957902021,1,0.007344035572149768,0.42919946535087206
1212,12,17.0,plsregress,crossed,tesselsWB362,0.20394633176325325,0.24319121219282536,1.0,0.6514499532149712,1,0.007420508775612104,0.4290873666263869
1213,12,18.0,plsregress,crossed,tesselsWB362,0.19796704763512632,0.2376131276925102,1.0,0.6540630351927929,1,0.007444669253509366,0.4297303884817167
1214,12,19.0,plsregress,crossed,tesselsWB362,0.1901826691933029,0.22784073151248385,1.0,0.6544007323612484,1,0.007507988562276179,0.43179633407949053
1215,12,20.0,plsregress,crossed,tesselsWB362,0.19232811069619699,0.22713372445709148,1.0,0.6675243191806298,1,0.007693632533140092,0.4304356453621885
1216,14,1.0,plsregress,crossed,tesselsWB362,0.12116928416294907,0.1945020476083151,1.0,0.5802305553819768,1,0.0024217359780279147,0.19493927058105734
1217,14,2.0,plsregress,crossed,tesselsWB362,0.15194681633787016,0.21488793273684112,1.0,0.6401306432901361,1,0.003969325388353238,0.3376777868913174
1218,14,3.0,plsregress,crossed,tesselsWB362,0.13352600675892343,0.18735596894876844,1.0,0.7190286422998697,1,0.004564640596891545,0.37588592836006457
1219,14,4.0,plsregress,crossed,tesselsWB362,0.1533790288047995,0.19399774700931957,1.0,0.7975673383493663,1,0.005288408764328913,0.39292549686789363
1220,14,5.0,plsregress,crossed,tesselsWB362,0.15631383890489636,0.20217171643172938,1.0,0.8064333782102309,1,0.006149437272356697,0.41065685849060524
1221,14,6.0,plsregress,crossed,tesselsWB362,0.171119330326574,0.21803801137954384,1.0,0.8179321492465375,1,0.006167878981177427,0.4122374901624627
1222,14,7.0,plsregress,crossed,tesselsWB362,0.1710188081596614,0.21283408112118726,1.0,0.8342843305380152,1,0.006331456164287263,0.42015441930716113
1223,14,8.0,plsregress,crossed,tesselsWB362,0.16949795565581147,0.2081370434648008,1.0,0.8495411337668506,1,0.0063918301737296845,0.42140853323528243
1224,14,9.0,plsregress,crossed,tesselsWB362,0.17272791808053697,0.21392815418808495,1.0,0.8447975396107508,1,0.006731076076331488,0.42659261132369336
1225,14,10.0,plsregress,crossed,tesselsWB362,0.18220486502735506,0.22376744200990153,1.0,0.8502914025724627,1,0.00670612534064824,0.42507628555746513
1226,14,11.0,plsregress,crossed,tesselsWB362,0.17561228080101432,0.20943655314541806,1.0,0.8390882102484613,1,0.00708487475303147,0.4277270795173159
1227,14,12.0,plsregress,crossed,tesselsWB362,0.17704610201427792,0.20964365628174525,1.0,0.8328753722266508,1,0.007132131811958349,0.42655030423391416
1228,14,13.0,plsregress,crossed,tesselsWB362,0.16959874022815793,0.19368106000960705,1.0,0.8310433118446742,1,0.007284088455958456,0.42702251496737526
1229,14,14.0,plsregress,crossed,tesselsWB362,0.14572825973902864,0.16344093563403486,1.0,0.82176049499048,1,0.007516308782967864,0.42923141744069393
1230,14,15.0,plsregress,crossed,tesselsWB362,0.14401751432806487,0.16137353719468694,1.0,0.8107378841226803,1,0.00743892477828944,0.42849222572851653
1231,14,16.0,plsregress,crossed,tesselsWB362,0.12866717498959201,0.14604601834544156,1.0,0.8053867899460245,1,0.007860542576651999,0.4291655268801697
1232,14,17.0,plsregress,crossed,tesselsWB362,0.12876089230346235,0.14526063979062248,1.0,0.799234336595135,1,0.007841219546975278,0.4299140658561724
1233,14,18.0,plsregress,crossed,tesselsWB362,0.12605827201950645,0.14177958028695425,1.0,0.7928666797945234,1,0.007948439098383886,0.4316035886052697
1234,14,19.0,plsregress,crossed,tesselsWB362,0.12006301806367015,0.13332512949922054,1.0,0.7856520856349711,1,0.007928009379649378,0.4295576983745428
1235,14,20.0,plsregress,crossed,tesselsWB362,0.12016678398975954,0.13359668127647215,1.0,0.7812027624203445,1,0.007931287552137768,0.4307989277883856
1236,15,1.0,plsregress,crossed,tesselsWB362,0.1912916731689018,0.35010799494993045,1.0,0.5985490840592007,1,0.0032639312286847247,0.3347145186917792
1237,15,2.0,plsregress,crossed,tesselsWB362,0.19283808086465595,0.234819394320222,1.0,0.7960936774244223,1,0.004249183659733237,0.3523810710469349
1238,15,3.0,plsregress,crossed,tesselsWB362,0.21139921209107718,0.25343871700110204,1.0,0.8234638740496256,1,0.004628389570062958,0.37461308645620217
1239,15,4.0,plsregress,crossed,tesselsWB362,0.23829206617699603,0.2572146054345435,1.0,0.8448139290477706,1,0.005174362533519018,0.3905328117429842
1240,15,5.0,plsregress,crossed,tesselsWB362,0.24734524676320593,0.25018357912520134,1.0,0.8248054006689461,1,0.005273990440768378,0.3997699212562729
1241,15,6.0,plsregress,crossed,tesselsWB362,0.27112423727692775,0.25621930850225666,1.0,0.8360334135359138,1,0.005779024920927257,0.41047868304938034
1242,15,7.0,plsregress,crossed,tesselsWB362,0.2763475662996327,0.2626933761712758,1.0,0.8310425649938407,1,0.005877931141577421,0.41454156832323813
1243,15,8.0,plsregress,crossed,tesselsWB362,0.2743305748890371,0.2601798535128312,1.0,0.8109145888273369,1,0.006185747770460045,0.4163964244010689
1244,15,9.0,plsregress,crossed,tesselsWB362,0.27019004677642544,0.25786379219340694,1.0,0.8033279594230548,1,0.006090380456820429,0.41757975308560485
1245,15,10.0,plsregress,crossed,tesselsWB362,0.26695129985262817,0.21241168928870305,1.0,0.7499168335031312,1,0.006355640140234542,0.4189169200010823
1246,15,11.0,plsregress,crossed,tesselsWB362,0.27029155719221926,0.215037222058203,1.0,0.731633722403893,1,0.00655446624667219,0.41894339102426054
1247,15,12.0,plsregress,crossed,tesselsWB362,0.268364200243784,0.2111960523923814,1.0,0.7245186011848624,1,0.006504138211388493,0.4192974755361567
1248,15,13.0,plsregress,crossed,tesselsWB362,0.26801687583395367,0.21045296278322856,1.0,0.7121838673069366,1,0.006599488514548685,0.4210133085696734
1249,15,14.0,plsregress,crossed,tesselsWB362,0.2677965223719406,0.21097396937513405,1.0,0.7210374460987243,1,0.006576881217640611,0.42118086916247904
1250,15,15.0,plsregress,crossed,tesselsWB362,0.26689398208202264,0.21389580397568725,1.0,0.7096063865774097,1,0.006549698703415972,0.42059827036718006
1251,15,16.0,plsregress,crossed,tesselsWB362,0.2603813345133177,0.22175359553378174,1.0,0.7189684927875624,1,0.006605881396331416,0.4199295054612769
1252,15,17.0,plsregress,crossed,tesselsWB362,0.24431669939679446,0.22033996003117629,1.0,0.7219108575916201,1,0.006717733524388255,0.4201805275592335
1253,15,18.0,plsregress,crossed,tesselsWB362,0.24439775696459068,0.2236510836930906,1.0,0.7171345922345542,1,0.006768780582227492,0.42142460282192795
1254,15,19.0,plsregress,crossed,tesselsWB362,0.23846468776200058,0.21575597439425587,1.0,0.6863242904751079,1,0.006804793103553981,0.4223129756490096
1255,15,20.0,plsregress,crossed,tesselsWB362,0.23659869379064194,0.21443472545751305,1.0,0.6850334278990474,1,0.0069144303798644845,0.4243086217787094
1256,17,1.0,plsregress,crossed,tesselsWB362,0.18307402310783613,0.2262805156049963,1.0,0.6215044843197977,1,0.0036220090680920795,0.3532286771219694
1257,17,2.0,plsregress,crossed,tesselsWB362,0.2436071820846374,0.28836920709953234,1.0,0.7333784634684477,1,0.004206108943247749,0.37238136953486767
1258,17,3.0,plsregress,crossed,tesselsWB362,0.25976461029424297,0.3090972109163997,1.0,0.7560545195924773,1,0.0047546611227874186,0.394601830981529
1259,17,4.0,plsregress,crossed,tesselsWB362,0.27255779236684874,0.3182030101329869,1.0,0.7503184622076924,1,0.00480824742023023,0.39651158224550853
1260,17,5.0,plsregress,crossed,tesselsWB362,0.29234798022200487,0.3435324193712686,1.0,0.770145734161513,1,0.004883707372625601,0.4010045517504679
1261,17,6.0,plsregress,crossed,tesselsWB362,0.2824966200827175,0.34289258890800584,1.0,0.767301563893802,1,0.005133560200145566,0.40299209786947515
1262,17,7.0,plsregress,crossed,tesselsWB362,0.29763921791374287,0.355748526688209,1.0,0.780076878792856,1,0.005411207424879548,0.40753805557494993
1263,17,8.0,plsregress,crossed,tesselsWB362,0.28678852685246564,0.3088175337729206,1.0,0.7970296607296611,1,0.005621272829700296,0.41184008433956104
1264,17,9.0,plsregress,crossed,tesselsWB362,0.2918773791186528,0.31482588717016263,1.0,0.8015218981909086,1,0.00576674817780785,0.41291190000771283
1265,17,10.0,plsregress,crossed,tesselsWB362,0.30084263424670993,0.32661226860735465,1.0,0.7842173180538853,1,0.005883092667502946,0.41473438851700745
1266,17,11.0,plsregress,crossed,tesselsWB362,0.3027303785614784,0.3346033160445818,1.0,0.7905413173774941,1,0.005988451875293704,0.4162679024359687
1267,17,12.0,plsregress,crossed,tesselsWB362,0.2972596687587705,0.32767848049033427,1.0,0.7772565533092974,1,0.006322287098131905,0.4193199832965451
1268,17,13.0,plsregress,crossed,tesselsWB362,0.28963819324717666,0.3191510420459066,1.0,0.766475328066637,1,0.0064652803046302155,0.4213558477584608
1269,17,14.0,plsregress,crossed,tesselsWB362,0.2973989027040187,0.3046288687326393,1.0,0.7564459670113961,1,0.006662523405266912,0.4233960226174399
1270,17,15.0,plsregress,crossed,tesselsWB362,0.2942541696858156,0.2990338897276057,1.0,0.7448967369703929,1,0.006736428271685115,0.42420633619924164
1271,17,16.0,plsregress,crossed,tesselsWB362,0.2916509532853233,0.2904906773653276,1.0,0.7266215974532456,1,0.006871677965462241,0.4257088287720283
1272,17,17.0,plsregress,crossed,tesselsWB362,0.2900827134394141,0.28841963424875006,1.0,0.7210772881878115,1,0.007062037386286622,0.4260005172880607
1273,17,18.0,plsregress,crossed,tesselsWB362,0.28255487926145534,0.2891746841832284,1.0,0.7070663395377543,1,0.0073510942389759,0.4264819703272956
1274,17,19.0,plsregress,crossed,tesselsWB362,0.2905861835818537,0.2899439361696158,1.0,0.6958519908961588,1,0.00737801198903119,0.42708668938288447
1275,17,20.0,plsregress,crossed,tesselsWB362,0.28991756942975166,0.2881547687837802,1.0,0.6781914912239516,1,0.007506728067515003,0.42897947867675723
1276,18,1.0,plsregress,crossed,tesselsWB362,0.14314871530193912,0.1993251996003006,1.0,0.6733753084279323,1,0.0037063614210204976,0.32821882176072464
1277,18,2.0,plsregress,crossed,tesselsWB362,0.14308550395888403,0.18591616348519102,1.0,0.5928764653300597,1,0.004477621177478514,0.3770816087345667
1278,18,3.0,plsregress,crossed,tesselsWB362,0.1465587295908779,0.17980620838199415,1.0,0.6565411979858338,1,0.005259352593205244,0.40194664045007267
1279,18,4.0,plsregress,crossed,tesselsWB362,0.1347833196124539,0.15644408367161414,1.0,0.7063448243163958,1,0.005575476793289552,0.41730046368474055
1280,18,5.0,plsregress,crossed,tesselsWB362,0.14080454305133316,0.1671196725770144,1.0,0.7195779435346068,1,0.005640502587670217,0.4151102664646477
1281,18,6.0,plsregress,crossed,tesselsWB362,0.1437147375602843,0.1702295939496119,1.0,0.683766838336357,1,0.005917543551322816,0.4166186654567473
1282,18,7.0,plsregress,crossed,tesselsWB362,0.14195032650396663,0.15269689205762177,1.0,0.701073603423226,1,0.006177813980037374,0.418908514032532
1283,18,8.0,plsregress,crossed,tesselsWB362,0.14619494375765402,0.16104936464302483,1.0,0.6822413449414526,1,0.006463262409390431,0.4202501620301113
1284,18,9.0,plsregress,crossed,tesselsWB362,0.14401775266625924,0.15326614870116423,1.0,0.6635770516993467,1,0.0063301925113947695,0.4186518957557883
1285,18,10.0,plsregress,crossed,tesselsWB362,0.15581371510421063,0.16603326738185537,1.0,0.6715510272664046,1,0.00643099404525439,0.4206727920390103
1286,18,11.0,plsregress,crossed,tesselsWB362,0.15646874371961636,0.16613794617177413,1.0,0.6617744252756109,1,0.006490914897601201,0.4200683433932899
1287,18,12.0,plsregress,crossed,tesselsWB362,0.1490753910976347,0.163723007233488,1.0,0.6593538573245475,1,0.006531087294793662,0.42027527113826924
1288,18,13.0,plsregress,crossed,tesselsWB362,0.14267477273972906,0.15106566712442404,1.0,0.6632461549455175,1,0.006537726540577712,0.4185770190637812
1289,18,14.0,plsregress,crossed,tesselsWB362,0.1404153762133236,0.15323128309031575,1.0,0.6389656147799577,1,0.006625986045244929,0.4199646517069019
1290,18,15.0,plsregress,crossed,tesselsWB362,0.12883459858453508,0.14747152677282413,1.0,0.649969526651776,1,0.006556528679364035,0.42199164253933086
1291,18,16.0,plsregress,crossed,tesselsWB362,0.1302792750448886,0.1400898699173013,1.0,0.6377199286859054,1,0.006699473795117052,0.4212877280739532
1292,18,17.0,plsregress,crossed,tesselsWB362,0.12913878745609714,0.13950336308853983,1.0,0.647278753940319,1,0.0066769568318426455,0.4222506083931449
1293,18,18.0,plsregress,crossed,tesselsWB362,0.12571697376312616,0.1404121914766293,1.0,0.6331107940307787,1,0.006722231685279204,0.42254607280645734
1294,18,19.0,plsregress,crossed,tesselsWB362,0.13038197612076435,0.14310033054755172,1.0,0.619372329192921,1,0.006902501229365573,0.4238758859983986
1295,18,20.0,plsregress,crossed,tesselsWB362,0.12534653688780642,0.1400469400993945,1.0,0.6167472279831447,1,0.006973344089015986,0.42368861606415925
1296,19,1.0,plsregress,crossed,tesselsWB362,0.04075758234168983,0.29169230361833803,1.0,0.14742259294216606,1,0.0034493451672111606,0.3010460952038009
1297,19,2.0,plsregress,crossed,tesselsWB362,0.15285051336128758,0.283654634003448,1.0,0.4681961258562262,1,0.005290440892501699,0.4095619293499203
1298,19,3.0,plsregress,crossed,tesselsWB362,0.18828881295718103,0.30432006504096293,1.0,0.5598659408662465,1,0.005228014246338075,0.41358084677410795
1299,19,4.0,plsregress,crossed,tesselsWB362,0.19979536641805357,0.3168347529047415,1.0,0.5704617183572354,1,0.005209101762521667,0.4076895221479266
1300,19,5.0,plsregress,crossed,tesselsWB362,0.18829913119170935,0.3293661950968554,1.0,0.5248317296644274,1,0.005231740249059517,0.40674794269241943
1301,19,6.0,plsregress,crossed,tesselsWB362,0.16852129119534362,0.26600448313224134,1.0,0.5751620267734926,1,0.006412242300313113,0.4122049098890026
1302,19,7.0,plsregress,crossed,tesselsWB362,0.16447518363353353,0.26079499703018183,1.0,0.6111966529040475,1,0.006943987836796775,0.41150126334259
1303,19,8.0,plsregress,crossed,tesselsWB362,0.1650189168333905,0.26041684331985754,1.0,0.6562845577086187,1,0.0068343234691239305,0.41388149895147847
1304,19,9.0,plsregress,crossed,tesselsWB362,0.18180006392823025,0.27201985351811864,1.0,0.6598661826583232,1,0.006880224677749093,0.41741792859147253
1305,19,10.0,plsregress,crossed,tesselsWB362,0.17792647843371803,0.26535624090894144,1.0,0.6551169571033307,1,0.00713075668820127,0.4180268104438626
1306,19,11.0,plsregress,crossed,tesselsWB362,0.17923029632295134,0.2712124830995656,1.0,0.6640047750628146,1,0.0073152735468697315,0.42426245382402716
1307,19,12.0,plsregress,crossed,tesselsWB362,0.18415588402787927,0.2756717945519556,1.0,0.6640830557184989,1,0.0075630141379842385,0.42626417077577855
1308,19,13.0,plsregress,crossed,tesselsWB362,0.18349421169108177,0.2777501103746178,1.0,0.6072198350020408,1,0.007451866758000539,0.42558004871217386
1309,19,14.0,plsregress,crossed,tesselsWB362,0.17455450774598613,0.2905566868988126,1.0,0.6183598849081632,1,0.007250421705420063,0.42577186269430517
1310,19,15.0,plsregress,crossed,tesselsWB362,0.17086801925349168,0.2880356501850415,1.0,0.6138851179730174,1,0.0072273336503583885,0.4258951668881357
1311,19,16.0,plsregress,crossed,tesselsWB362,0.16399227539982753,0.2887560548479611,1.0,0.5964829204426486,1,0.007214761556514715,0.425019521696276
1312,19,17.0,plsregress,crossed,tesselsWB362,0.1640945092809425,0.2870863209357557,1.0,0.5844837881472211,1,0.007162425375450608,0.4246041925280166
1313,19,18.0,plsregress,crossed,tesselsWB362,0.1616137491774548,0.2826094328473651,1.0,0.580998287802521,1,0.007171930207326032,0.4240618421498128
1314,19,19.0,plsregress,crossed,tesselsWB362,0.1531802938916746,0.2737585700647081,1.0,0.5794786658586117,1,0.0070444875763798105,0.4228433702978641
1315,19,20.0,plsregress,crossed,tesselsWB362,0.14945722493524655,0.2729377713557973,1.0,0.5607413101081067,1,0.007003674875006737,0.4221680862706059
1316,20,1.0,plsregress,crossed,tesselsWB362,0.17025773746495534,0.4945329899440782,1.0,0.26667437058405263,1,0.0021604035877481535,0.1608109077449937
1317,20,2.0,plsregress,crossed,tesselsWB362,0.22028443512760784,0.49993149843082496,1.0,0.4036888770266456,1,0.0044661559109021726,0.3486084086477846
1318,20,3.0,plsregress,crossed,tesselsWB362,0.2687393004758791,0.5208771449403395,1.0,0.519477688994355,1,0.004761071637381068,0.3693049652390037
1319,20,4.0,plsregress,crossed,tesselsWB362,0.272213009136506,0.5179271193219257,1.0,0.5177524143844814,1,0.0049615181003494265,0.37235048362027395
1320,20,5.0,plsregress,crossed,tesselsWB362,0.2804823654696875,0.5195418328992156,1.0,0.551054562714227,1,0.005489063537237695,0.3795388671520348
1321,20,6.0,plsregress,crossed,tesselsWB362,0.27652491599380746,0.5199334316963902,1.0,0.5327746751019619,1,0.005660310603589834,0.384167360059677
1322,20,7.0,plsregress,crossed,tesselsWB362,0.2994287091479694,0.520260976612844,1.0,0.5901146505483994,1,0.005936390170282255,0.3932077241042283
1323,20,8.0,plsregress,crossed,tesselsWB362,0.31471201412745464,0.5140598005254982,1.0,0.6492844975183982,1,0.006572502083985823,0.41377990371331186
1324,20,9.0,plsregress,crossed,tesselsWB362,0.3310992994723442,0.5036704553141039,1.0,0.6744240585818854,1,0.006839631240442128,0.42129608228721543
1325,20,10.0,plsregress,crossed,tesselsWB362,0.3368189907701713,0.5005536998324588,1.0,0.6873172495676723,1,0.007600401353192777,0.42611660595302736
1326,20,11.0,plsregress,crossed,tesselsWB362,0.3296174439125204,0.4966520244080942,1.0,0.6753785398661625,1,0.007597322228146822,0.4276714241756056
1327,20,12.0,plsregress,crossed,tesselsWB362,0.32665132945186326,0.47998365316424363,1.0,0.6437380873522053,1,0.008163364542457,0.43278793833246615
1328,20,13.0,plsregress,crossed,tesselsWB362,0.32788716023360814,0.47691541711809327,1.0,0.6462121636589029,1,0.007997476716434455,0.4323903994641595
1329,20,14.0,plsregress,crossed,tesselsWB362,0.3149008952014614,0.451584107664127,1.0,0.6206715571357506,1,0.008349193941131584,0.43303931408584423
1330,20,15.0,plsregress,crossed,tesselsWB362,0.3051549426952245,0.45050715142966613,1.0,0.6053144809565882,1,0.008461136047156578,0.4343839482324969
1331,20,16.0,plsregress,crossed,tesselsWB362,0.3018920542073616,0.45563043270441195,1.0,0.5896963439200249,1,0.008490051122332257,0.43435050371976897
1332,20,17.0,plsregress,crossed,tesselsWB362,0.30520724858535264,0.45155978881394954,1.0,0.6097049983525787,1,0.008513658555652724,0.43607054157472264
1333,20,18.0,plsregress,crossed,tesselsWB362,0.30696281284512766,0.45369870004465734,1.0,0.6048758706871015,1,0.00842781005391908,0.4350657193565717
1334,20,19.0,plsregress,crossed,tesselsWB362,0.30798715240941804,0.4534006979532645,1.0,0.6004890253074295,1,0.008567656595669843,0.43609553258905853
1335,20,20.0,plsregress,crossed,tesselsWB362,0.3042474231577838,0.4492603065952113,1.0,0.5963077875283568,1,0.008652008235043073,0.43638616897806304
1336,21,1.0,plsregress,crossed,tesselsWB362,0.15274748929494048,0.28849043845574385,1.0,0.39197096005967974,1,0.003810816075796968,0.3578667169689567
1337,21,2.0,plsregress,crossed,tesselsWB362,0.18025121563295168,0.14465494629694195,1.0,0.5690577052384341,1,0.004619067556827436,0.38251339988736943
1338,21,3.0,plsregress,crossed,tesselsWB362,0.18899177968889774,0.15189715686513544,1.0,0.5513186416650827,1,0.005104403216303606,0.39843097834848823
1339,21,4.0,plsregress,crossed,tesselsWB362,0.18862060316395046,0.1662819213921321,1.0,0.5846015215850289,1,0.005683852259713346,0.4054737112509558
1340,21,5.0,plsregress,crossed,tesselsWB362,0.17850892861689185,0.1646916654242857,1.0,0.5999799119254956,1,0.005879018278212135,0.408128786153511
1341,21,6.0,plsregress,crossed,tesselsWB362,0.17406743594497415,0.1336467778684797,1.0,0.5636772334031096,1,0.006221598909114975,0.4164366623843079
1342,21,7.0,plsregress,crossed,tesselsWB362,0.15652419380794566,0.11839220380615648,1.0,0.5595211157342302,1,0.0065289874569608095,0.4216038023500483
1343,21,8.0,plsregress,crossed,tesselsWB362,0.15782996273014807,0.11918563972377923,1.0,0.5658666568981211,1,0.0068544078091021705,0.41965724864957027
1344,21,9.0,plsregress,crossed,tesselsWB362,0.15604740478413254,0.11694610861675318,1.0,0.5732474762481977,1,0.006893066150404506,0.42092460639464363
1345,21,10.0,plsregress,crossed,tesselsWB362,0.15865798174071102,0.1267133636878906,1.0,0.5571128312090111,1,0.006805048370498793,0.4203110750797643
1346,21,11.0,plsregress,crossed,tesselsWB362,0.15223516990623323,0.1189227669809359,1.0,0.5554350128580268,1,0.006864053818196099,0.4217757940127722
1347,21,12.0,plsregress,crossed,tesselsWB362,0.1520920613338792,0.11514059760413435,1.0,0.5373023304862775,1,0.006842005971604072,0.42232119449680877
1348,21,13.0,plsregress,crossed,tesselsWB362,0.15449318001158968,0.11440277789009397,1.0,0.5593274467933527,1,0.006984560443865528,0.4232142810795403
1349,21,14.0,plsregress,crossed,tesselsWB362,0.15434495511438104,0.10786025781386477,1.0,0.53884319832175,1,0.006967834638345537,0.4236457878149479
1350,21,15.0,plsregress,crossed,tesselsWB362,0.1579307465091982,0.11176026054986378,1.0,0.5456117722416646,1,0.006973045559682105,0.4245480861540183
1351,21,16.0,plsregress,crossed,tesselsWB362,0.15556755674374328,0.13168255659391534,1.0,0.5655133236015534,1,0.007630071242298343,0.42566983260999314
1352,21,17.0,plsregress,crossed,tesselsWB362,0.14343327825968935,0.13879296283138917,1.0,0.5157001059324632,1,0.007811031288067195,0.4255335660362116
1353,21,18.0,plsregress,crossed,tesselsWB362,0.14350271903897632,0.13888070410427208,1.0,0.5146538094841241,1,0.007939445273345778,0.42701822592390304
1354,21,19.0,plsregress,crossed,tesselsWB362,0.1380063148113811,0.12688272252172159,1.0,0.48775945431099416,1,0.007997576174539979,0.4276424005690012
1355,21,20.0,plsregress,crossed,tesselsWB362,0.13316026153678856,0.11984753904520822,1.0,0.4959397522417768,1,0.008203278119767954,0.430953370121987
1356,22,1.0,plsregress,crossed,tesselsWB362,0.14894035403212663,0.3112213610288574,1.0,0.434587302161415,1,0.0033284401991061844,0.30840184540535215
1357,22,2.0,plsregress,crossed,tesselsWB362,0.21619453474243228,0.33846647854563106,1.0,0.625863974227263,1,0.004178179197528748,0.364641137246181
1358,22,3.0,plsregress,crossed,tesselsWB362,0.23206079486304243,0.34905002483800457,1.0,0.657392129465643,1,0.004416823203335071,0.38277923732156016
1359,22,4.0,plsregress,crossed,tesselsWB362,0.2424163649776027,0.3555377925635159,1.0,0.6955290375471064,1,0.004848251546851836,0.39639314466162745
1360,22,5.0,plsregress,crossed,tesselsWB362,0.2561422291234333,0.3684817926905924,1.0,0.6967053725727531,1,0.005509198458969374,0.40450665412911263
1361,22,6.0,plsregress,crossed,tesselsWB362,0.26958147328050297,0.3493520104130142,1.0,0.7570166636012077,1,0.005777707448595747,0.41372502431684277
1362,22,7.0,plsregress,crossed,tesselsWB362,0.2561556123254978,0.3550103269051072,1.0,0.6949301889972228,1,0.005836614282414091,0.4146979197034132
1363,22,8.0,plsregress,crossed,tesselsWB362,0.2584222035998396,0.35015589821649684,1.0,0.6867615239760783,1,0.005896631702344725,0.41590599906210335
1364,22,9.0,plsregress,crossed,tesselsWB362,0.2623008420122449,0.3539673815948447,1.0,0.6843039246053969,1,0.006045037967223233,0.41829437294470084
1365,22,10.0,plsregress,crossed,tesselsWB362,0.2627387934926418,0.344883484452064,1.0,0.6893052700623106,1,0.006554495030269497,0.42108013550872536
1366,22,11.0,plsregress,crossed,tesselsWB362,0.2458233427650249,0.3418213235298507,1.0,0.6436848975915667,1,0.007036223509430211,0.4218937539586881
1367,22,12.0,plsregress,crossed,tesselsWB362,0.24952056679008364,0.3426495053318053,1.0,0.6443774885526895,1,0.007380269429130557,0.42204187321625136
1368,22,13.0,plsregress,crossed,tesselsWB362,0.2518825607843887,0.34860123713829755,1.0,0.6386259810257024,1,0.007281561032097137,0.4256112887120161
1369,22,14.0,plsregress,crossed,tesselsWB362,0.2344303449733725,0.3195007934514389,1.0,0.6379480860791163,1,0.007116099313535705,0.4243328342567521
1370,22,15.0,plsregress,crossed,tesselsWB362,0.2342101386475036,0.31867828818925165,1.0,0.6463425047085559,1,0.007172938406038566,0.4251527976570043
1371,22,16.0,plsregress,crossed,tesselsWB362,0.20428579806478234,0.29678956469512946,1.0,0.5958127481022766,1,0.007311845483365249,0.42819361342906676
1372,22,17.0,plsregress,crossed,tesselsWB362,0.195906299700939,0.2856626378985662,1.0,0.6006249473743791,1,0.00733113659839146,0.4285761687927523
1373,22,18.0,plsregress,crossed,tesselsWB362,0.19678668701918214,0.2848429380803846,1.0,0.6033669032495144,1,0.007337232039485486,0.4290537734797902
1374,22,19.0,plsregress,crossed,tesselsWB362,0.1907223608104855,0.27738803750009855,1.0,0.5931079835448689,1,0.007377548297272899,0.431995216979263
1375,22,20.0,plsregress,crossed,tesselsWB362,0.18914914033335245,0.2765543277362943,1.0,0.5942282776417217,1,0.007498181173087278,0.4327530798071799
1376,24,1.0,plsregress,crossed,tesselsWB362,0.08951147915215141,0.3591868561808874,1.0,0.22152263830344626,1,0.002452825449457257,0.20497331916712827
1377,24,2.0,plsregress,crossed,tesselsWB362,0.14728993838376025,0.39023229500300727,1.0,0.37098603477684305,1,0.004040685176344861,0.34738494800175435
1378,24,3.0,plsregress,crossed,tesselsWB362,0.17749593810411962,0.38352404474193247,1.0,0.5024069115593116,1,0.004677775204012637,0.384625490207034
1379,24,4.0,plsregress,crossed,tesselsWB362,0.18183105956727005,0.38459237646808314,1.0,0.5153379594662156,1,0.004825196448279941,0.3896305447725985
1380,24,5.0,plsregress,crossed,tesselsWB362,0.19756178032626245,0.39543460497558447,1.0,0.5341965854631849,1,0.005143403856275609,0.3984876748539037
1381,24,6.0,plsregress,crossed,tesselsWB362,0.19925335531943042,0.385576595699577,1.0,0.5705034938156276,1,0.005343101407981602,0.402661095411305
1382,24,7.0,plsregress,crossed,tesselsWB362,0.198423727865024,0.3822284503957185,1.0,0.5668146548153227,1,0.0053955432527778855,0.4038945388484704
1383,24,8.0,plsregress,crossed,tesselsWB362,0.1964456011203768,0.3763344582343309,1.0,0.5699597662593737,1,0.005547056994461092,0.40498329256384913
1384,24,9.0,plsregress,crossed,tesselsWB362,0.21053937156663566,0.35834186018904185,1.0,0.6255783525687997,1,0.005569226495046469,0.4062059562238718
1385,24,10.0,plsregress,crossed,tesselsWB362,0.20896539811423528,0.3610695266842889,1.0,0.618621011664577,1,0.005733595174474956,0.4079207441983964
1386,24,11.0,plsregress,crossed,tesselsWB362,0.2075211027584163,0.36080377878003667,1.0,0.6165326868600017,1,0.00580903873275152,0.40901324372208786
1387,24,12.0,plsregress,crossed,tesselsWB362,0.20842571343802765,0.35603594524581084,1.0,0.6144892165283278,1,0.005999901660511687,0.41194402710011424
